run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-entropy-s44,entropy,False,44,temporal,129,1310,0.56448,0.5027112426715922,0.4327343096560774,1.0
temporal-entropy-s44,entropy,False,44,temporal,130,1320,0.56156,0.5012009161912377,0.43558219870765513,1.0
temporal-entropy-s44,entropy,False,44,temporal,131,1330,0.55988,0.5007166773767499,0.43878077121472286,1.0
temporal-entropy-s44,entropy,False,44,temporal,132,1340,0.56432,0.502709702909446,0.4332650512418722,1.0
temporal-entropy-s44,entropy,False,44,temporal,133,1350,0.55904,0.500487039871158,0.4403763841628173,1.0
temporal-entropy-s44,entropy,False,44,temporal,134,1360,0.5646,0.502952674100005,0.43343075118104735,1.0
temporal-entropy-s44,entropy,False,44,temporal,135,1370,0.56172,0.5017766234293812,0.4375891551051296,1.0
temporal-entropy-s44,entropy,False,44,temporal,136,1380,0.56912,0.5047530000381664,0.4260439344378405,1.0
temporal-entropy-s44,entropy,False,44,temporal,137,1390,0.571,0.5052110792766198,0.4212437208127542,1.0
temporal-entropy-s44,entropy,False,44,temporal,138,1400,0.56952,0.5044510428530548,0.423061397949702,1.0
temporal-entropy-s44,entropy,False,44,temporal,139,1410,0.56996,0.5048453366255851,0.4233706466320818,1.0
temporal-entropy-s44,entropy,False,44,temporal,140,1420,0.56916,0.5039888685025109,0.42211037034577614,1.0
temporal-entropy-s44,entropy,False,44,temporal,141,1430,0.56416,0.5026831993439957,0.4336798336798337,1.0
temporal-entropy-s44,entropy,False,44,temporal,142,1440,0.56568,0.5032782355112068,0.4312566240427397,1.0
temporal-entropy-s44,entropy,False,44,temporal,143,1450,0.57084,0.5052345033177779,0.4219787473464762,1.0
temporal-entropy-s44,entropy,False,44,temporal,144,1460,0.57168,0.5056638512498036,0.4209193238213603,1.0
temporal-entropy-s44,entropy,False,44,temporal,145,1470,0.57172,0.5058233804364046,0.42157945378132,1.0
temporal-entropy-s44,entropy,False,44,temporal,146,1480,0.57144,0.5052309159995866,0.4196328602457467,1.0
temporal-entropy-s44,entropy,False,44,temporal,147,1490,0.57076,0.5045285059933603,0.4186797751923367,1.0
temporal-entropy-s44,entropy,False,44,temporal,148,1500,0.57156,0.5053724922147824,0.41989178472550365,1.0
temporal-entropy-s44,entropy,False,44,temporal,149,1510,0.57168,0.5054142132167614,0.4196361782668149,1.0
temporal-entropy-s44,entropy,False,44,temporal,150,1520,0.57148,0.505115843349841,0.4188812703841918,1.0
temporal-entropy-s44,entropy,False,44,temporal,151,1530,0.57224,0.5057254089747494,0.4190389500017467,1.0
temporal-entropy-s44,entropy,False,44,temporal,152,1540,0.57172,0.504999574927365,0.41732367598943776,1.0
temporal-entropy-s44,entropy,False,44,temporal,153,1550,0.572,0.5057168583807042,0.4199410183016741,1.0
temporal-entropy-s44,entropy,False,44,temporal,154,1560,0.5718,0.5055557894319572,0.41989532121890083,1.0
temporal-entropy-s44,entropy,False,44,temporal,155,1570,0.57188,0.5055503183622042,0.41955277000275437,1.0
temporal-entropy-s44,entropy,False,44,temporal,156,1580,0.57172,0.5053865138785806,0.41933584120522205,1.0
temporal-entropy-s44,entropy,False,44,temporal,157,1590,0.57212,0.5057585793826832,0.4196846495317676,1.0
temporal-entropy-s44,entropy,False,44,temporal,158,1600,0.57212,0.5056212784645099,0.4189732158982442,1.0
temporal-entropy-s44,entropy,False,44,temporal,159,1610,0.57256,0.5059406808271274,0.41888953437866483,1.0
temporal-entropy-s44,entropy,False,44,temporal,160,1620,0.57256,0.5057784161056499,0.41804241816600274,1.0
temporal-entropy-s44,entropy,False,44,temporal,161,1630,0.57192,0.5051731257777642,0.41743254853103684,1.0
temporal-entropy-s44,entropy,False,44,temporal,162,1640,0.57252,0.5056064050173968,0.41730062544781893,1.0
temporal-entropy-s44,entropy,False,44,temporal,163,1650,0.5724,0.5055147564088095,0.41730099857754727,1.0
temporal-entropy-s44,entropy,False,44,temporal,164,1660,0.57216,0.505144230666853,0.4163168591466235,1.0
temporal-entropy-s44,entropy,False,44,temporal,165,1670,0.57212,0.505309230923207,0.41734524584604527,1.0
temporal-entropy-s44,entropy,False,44,temporal,166,1680,0.5726,0.5056758253575565,0.4173440825579538,1.0
temporal-entropy-s44,entropy,False,44,temporal,167,1690,0.57228,0.5053856620952658,0.41710468635643316,1.0
temporal-entropy-s44,entropy,False,44,temporal,168,1700,0.5726,0.505625897750948,0.41708146843865435,1.0
temporal-entropy-s44,entropy,False,44,temporal,169,1710,0.57248,0.5057214776671424,0.4180641207790843,1.0
temporal-entropy-s44,entropy,False,44,temporal,170,1720,0.57212,0.5051719300050337,0.4166240295565001,1.0
temporal-entropy-s44,entropy,False,44,temporal,171,1730,0.57172,0.5047749006976269,0.41614441665400204,1.0
temporal-entropy-s44,entropy,False,44,temporal,172,1740,0.57232,0.5055576731835189,0.4178463304051243,1.0
temporal-entropy-s44,entropy,False,44,temporal,173,1750,0.57172,0.5046625635827579,0.41555175480970447,1.0
temporal-entropy-s44,entropy,False,44,temporal,174,1760,0.57148,0.5044293387589747,0.4152902295937223,1.0
temporal-entropy-s44,entropy,False,44,temporal,175,1770,0.57188,0.5045767300333391,0.4144462742568298,1.0
temporal-entropy-s44,entropy,False,44,temporal,176,1780,0.5718,0.5045447553981358,0.4146024773498187,1.0
temporal-entropy-s44,entropy,False,44,temporal,177,1790,0.57156,0.504361458180961,0.4146060144354189,1.0
temporal-entropy-s44,entropy,False,44,temporal,178,1800,0.57144,0.5040451353426356,0.41341160807378996,1.0
temporal-entropy-s44,entropy,False,44,temporal,179,1810,0.57156,0.503924591623137,0.41227116999410296,1.0
temporal-entropy-s44,entropy,False,44,temporal,180,1820,0.57156,0.5042116753611356,0.41380900572771484,1.0
temporal-entropy-s44,entropy,False,44,temporal,181,1830,0.57188,0.504451911016818,0.4137805692346114,1.0
temporal-entropy-s44,entropy,False,44,temporal,182,1840,0.57108,0.5035704790904396,0.4123507091581534,1.0
temporal-entropy-s44,entropy,False,44,temporal,183,1850,0.57168,0.5042783601664188,0.4136734539523924,1.0
temporal-entropy-s44,entropy,False,44,temporal,184,1860,0.57152,0.5040396642728825,0.41305383181822464,1.0
temporal-entropy-s44,entropy,False,44,temporal,185,1870,0.57184,0.5043922370434339,0.413625713401232,1.0
temporal-entropy-s44,entropy,False,44,temporal,186,1880,0.5716,0.5042838312361718,0.41403006237845313,1.0
temporal-entropy-s44,entropy,False,44,temporal,187,1890,0.5718,0.5044199363816146,0.4139376627855891,1.0
temporal-entropy-s44,entropy,False,44,temporal,188,1900,0.57196,0.5045213313569776,0.413823414426846,1.0
temporal-entropy-s44,entropy,False,44,temporal,189,1910,0.57184,0.5043547913384776,0.4134253727668604,1.0
temporal-entropy-s44,entropy,False,44,temporal,190,1920,0.57228,0.5047740489143121,0.41386121392558056,1.0
temporal-entropy-s44,entropy,False,44,temporal,191,1930,0.57156,0.5040993382462666,0.4132088514046515,1.0
temporal-entropy-s44,entropy,False,44,temporal,192,1940,0.57212,0.5044979073158194,0.4130393712470282,1.0
temporal-entropy-s44,entropy,False,44,temporal,193,1950,0.57204,0.5044784145822683,0.4132647143519378,1.0
temporal-entropy-s44,entropy,False,44,temporal,194,1960,0.57188,0.5041648272788193,0.41223976859466177,1.0
temporal-entropy-s44,entropy,False,44,temporal,195,1970,0.57224,0.5046644473343195,0.41343850365970497,1.0
temporal-entropy-s44,entropy,False,44,temporal,196,1980,0.57212,0.5043481244959941,0.4122326972828451,1.0
temporal-entropy-s44,entropy,False,44,temporal,197,1990,0.57216,0.5046199907974641,0.413529607880983,1.0
temporal-entropy-s44,entropy,False,44,temporal,198,2000,0.57204,0.5045033783855725,0.41339856968467187,
temporal-entropy-s45,entropy,False,45,temporal,0,20,0.56824,0.507097369807787,0.44004131754275166,1.0
temporal-entropy-s45,entropy,False,45,temporal,1,30,0.57048,0.5112629178263342,0.4510199756417696,1.0
temporal-entropy-s45,entropy,False,45,temporal,2,40,0.55668,0.5076757470590134,0.4727796469466884,1.0
temporal-entropy-s45,entropy,False,45,temporal,3,50,0.53264,0.5025546128243513,0.4947044297693648,1.0
temporal-entropy-s45,entropy,False,45,temporal,4,60,0.50972,0.4871591699633684,0.48423697497981344,1.0
temporal-entropy-s45,entropy,False,45,temporal,5,70,0.51532,0.48882322695160346,0.4834583198796755,1.0
temporal-entropy-s45,entropy,False,45,temporal,6,80,0.51032,0.4886908565483873,0.48626219277497146,1.0
temporal-entropy-s45,entropy,False,45,temporal,7,90,0.56324,0.5068027346830932,0.4538383940550695,1.0
temporal-entropy-s45,entropy,False,45,temporal,8,100,0.56776,0.5081412302601265,0.44611354636624406,1.0
temporal-entropy-s45,entropy,False,45,temporal,9,110,0.56796,0.5072038918634874,0.44142057889414943,1.0
temporal-entropy-s45,entropy,False,45,temporal,10,120,0.556,0.5046641852471457,0.46428743518476423,1.0
temporal-entropy-s45,entropy,False,45,temporal,11,130,0.55604,0.5047238592205299,0.46439986082098134,1.0
temporal-entropy-s45,entropy,False,45,temporal,12,140,0.55436,0.5032660320771768,0.46327119553803764,1.0
temporal-entropy-s45,entropy,False,45,temporal,13,150,0.55224,0.5006525151605145,0.4591884909281454,1.0
temporal-entropy-s45,entropy,False,45,temporal,14,160,0.55096,0.5016512310971674,0.4654285714285714,1.0
temporal-entropy-s45,entropy,False,45,temporal,15,170,0.52864,0.49533902532073326,0.48404271621911543,1.0
temporal-entropy-s45,entropy,False,45,temporal,16,180,0.53644,0.49793855333449416,0.4803573658397732,1.0
temporal-entropy-s45,entropy,False,45,temporal,17,190,0.51844,0.49450131281103404,0.490936116497117,1.0
temporal-entropy-s45,entropy,False,45,temporal,18,200,0.54632,0.503379008029532,0.4794215513668846,1.0
temporal-entropy-s45,entropy,False,45,temporal,19,210,0.52636,0.49653094864582015,0.48869858049409054,1.0
temporal-entropy-s45,entropy,False,45,temporal,20,220,0.53624,0.49971217914182503,0.4848514000411308,1.0
temporal-entropy-s45,entropy,False,45,temporal,21,230,0.53836,0.4985686436612006,0.47918328017549033,1.0
temporal-entropy-s45,entropy,False,45,temporal,22,240,0.54304,0.5000085342135968,0.4756233758462256,1.0
temporal-entropy-s45,entropy,False,45,temporal,23,250,0.54756,0.5018587877583668,0.4728976065513839,1.0
temporal-entropy-s45,entropy,False,45,temporal,24,260,0.54608,0.501548099794278,0.47469319564411816,1.0
temporal-entropy-s45,entropy,False,45,temporal,25,270,0.54832,0.5016819935791919,0.47092044975787495,1.0
temporal-entropy-s45,entropy,False,45,temporal,26,280,0.54572,0.5003120475413029,0.47175169269000067,1.0
temporal-entropy-s45,entropy,False,45,temporal,27,290,0.54868,0.5006837854364382,0.4671114173763436,1.0
temporal-entropy-s45,entropy,False,45,temporal,28,300,0.54412,0.4978377152943755,0.4673889691622447,1.0
temporal-entropy-s45,entropy,False,45,temporal,29,310,0.54708,0.4996573537811562,0.4671424204364197,1.0
temporal-entropy-s45,entropy,False,45,temporal,30,320,0.54628,0.5004360147745092,0.4710720978839543,1.0
temporal-entropy-s45,entropy,False,45,temporal,31,330,0.54668,0.5003587318191356,0.4700788111061718,1.0
temporal-entropy-s45,entropy,False,45,temporal,32,340,0.54736,0.5006242752675377,0.4695676624327254,1.0
temporal-entropy-s45,entropy,False,45,temporal,33,350,0.54632,0.500246050714851,0.4704283136205292,1.0
temporal-entropy-s45,entropy,False,45,temporal,34,360,0.54568,0.4985922806481874,0.46663899112523344,1.0
temporal-entropy-s45,entropy,False,45,temporal,35,370,0.5492,0.5001988750235674,0.46447259291806314,1.0
temporal-entropy-s45,entropy,False,45,temporal,36,380,0.55684,0.5035083316693528,0.4582026351721047,1.0
temporal-entropy-s45,entropy,False,45,temporal,37,390,0.5582,0.5029909388273793,0.4527770862802489,1.0
temporal-entropy-s45,entropy,False,45,temporal,38,400,0.5578,0.5015828754861512,0.4484152899932239,1.0
temporal-entropy-s45,entropy,False,45,temporal,39,410,0.55772,0.5014135999327747,0.4479718495738478,1.0
temporal-entropy-s45,entropy,False,45,temporal,40,420,0.55696,0.5009662990293438,0.44832193478920607,1.0
temporal-entropy-s45,entropy,False,45,temporal,41,430,0.55976,0.5025597235242403,0.44677364947042797,1.0
temporal-entropy-s45,entropy,False,45,temporal,42,440,0.55764,0.501356661494267,0.4479702898338773,1.0
temporal-entropy-s45,entropy,False,45,temporal,43,450,0.55972,0.5025749409607689,0.4469494308426809,1.0
temporal-entropy-s45,entropy,False,45,temporal,44,460,0.5596,0.5022336543191394,0.44591732803906886,1.0
temporal-entropy-s45,entropy,False,45,temporal,45,470,0.55948,0.5017925124642927,0.44447176771020525,1.0
temporal-entropy-s45,entropy,False,45,temporal,46,480,0.55992,0.5019371682037806,0.4437728509154474,1.0
temporal-entropy-s45,entropy,False,45,temporal,47,490,0.5606,0.5024773134885293,0.4439893542441036,1.0
temporal-entropy-s45,entropy,False,45,temporal,48,500,0.55924,0.5026826587891998,0.44873771101581506,1.0
temporal-entropy-s45,entropy,False,45,temporal,49,510,0.55992,0.5020619872203018,0.44428593646166026,1.0
temporal-entropy-s45,entropy,False,45,temporal,50,520,0.56032,0.5019971861665803,0.4428332295235129,1.0
temporal-entropy-s45,entropy,False,45,temporal,51,530,0.56144,0.5025821319776,0.4419050888441897,1.0
temporal-entropy-s45,entropy,False,45,temporal,52,540,0.56672,0.5045301931795417,0.43348302435648106,1.0
temporal-entropy-s45,entropy,False,45,temporal,53,550,0.56772,0.504911153267105,0.43180918531624335,1.0
temporal-entropy-s45,entropy,False,45,temporal,54,560,0.5688,0.5054613889080449,0.43061312525186124,1.0
temporal-entropy-s45,entropy,False,45,temporal,55,570,0.56776,0.5042343950430143,0.428465691173079,1.0
temporal-entropy-s45,entropy,False,45,temporal,56,580,0.56732,0.5046639067795236,0.4320420473328229,1.0
temporal-entropy-s45,entropy,False,45,temporal,57,590,0.56756,0.5041482175041799,0.4287675888620309,1.0
temporal-entropy-s45,entropy,False,45,temporal,58,600,0.56892,0.5056404108281971,0.43103797019131423,1.0
temporal-entropy-s45,entropy,False,45,temporal,59,610,0.56756,0.5047972763900899,0.43183256146473814,1.0
temporal-entropy-s45,entropy,False,45,temporal,60,620,0.56828,0.5052847585333536,0.43160862990012794,1.0
temporal-entropy-s45,entropy,False,45,temporal,61,630,0.5682,0.5053651210130193,0.4322648719155576,1.0
temporal-entropy-s45,entropy,False,45,temporal,62,640,0.56768,0.5050886354251112,0.4327761378435101,1.0
temporal-entropy-s45,entropy,False,45,temporal,63,650,0.56844,0.5058355019681928,0.43362830416412534,1.0
temporal-entropy-s45,entropy,False,45,temporal,64,660,0.56776,0.5050207548470975,0.43218283521857176,1.0
temporal-entropy-s45,entropy,False,45,temporal,65,670,0.56672,0.5043679284580642,0.4327340521913999,1.0
temporal-entropy-s45,entropy,False,45,temporal,66,680,0.56816,0.5050058813999845,0.43071483587763937,1.0
temporal-entropy-s45,entropy,False,45,temporal,67,690,0.56812,0.5052332911645991,0.43192570468345703,1.0
temporal-entropy-s45,entropy,False,45,temporal,68,700,0.56912,0.5058139616785963,0.4311540705659945,1.0
temporal-entropy-s45,entropy,False,45,temporal,69,710,0.56868,0.5061061724969323,0.43405921319574853,1.0
temporal-entropy-s45,entropy,False,45,temporal,70,720,0.56856,0.5052905735925223,0.4306515948731524,1.0
temporal-entropy-s45,entropy,False,45,temporal,71,730,0.5688,0.5054613889080449,0.43061312525186124,1.0
temporal-entropy-s45,entropy,False,45,temporal,72,740,0.56832,0.5053069868017813,0.4315732084112434,1.0
temporal-entropy-s45,entropy,False,45,temporal,73,750,0.56956,0.5061333640412139,0.4311130397241949,1.0
temporal-entropy-s45,entropy,False,45,temporal,74,760,0.57,0.506302983584006,0.43035506868343,1.0
temporal-entropy-s45,entropy,False,45,temporal,75,770,0.56888,0.5057430015762906,0.43166399602530536,1.0
temporal-entropy-s45,entropy,False,45,temporal,76,780,0.56932,0.5061622591521251,0.4320968649006323,1.0
temporal-entropy-s45,entropy,False,45,temporal,77,790,0.56932,0.5062121867587336,0.4323322770590754,1.0
temporal-entropy-s45,entropy,False,45,temporal,78,800,0.569,0.5059719511030513,0.4323219329408785,1.0
temporal-entropy-s45,entropy,False,45,temporal,79,810,0.56912,0.5055393598422497,0.42984688748821626,1.0
temporal-entropy-s45,entropy,False,45,temporal,80,820,0.56916,0.5056239976189381,0.43010847236289795,1.0
temporal-entropy-s45,entropy,False,45,temporal,81,830,0.56852,0.5060547051281779,0.4343701291636024,1.0
temporal-entropy-s45,entropy,False,45,temporal,82,840,0.569,0.5062215891360935,0.43349162318705675,1.0
temporal-entropy-s45,entropy,False,45,temporal,83,850,0.569,0.5056599035617483,0.43084759870117345,1.0
temporal-entropy-s45,entropy,False,45,temporal,84,860,0.56868,0.505644342135804,0.4319004550256606,1.0
temporal-entropy-s45,entropy,False,45,temporal,85,870,0.56788,0.504575681684644,0.42966532355727644,1.0
temporal-entropy-s45,entropy,False,45,temporal,86,880,0.56776,0.5043716959611875,0.42912097943947985,1.0
temporal-entropy-s45,entropy,False,45,temporal,87,890,0.5674,0.5046709176114227,0.4317974422934796,1.0
temporal-entropy-s45,entropy,False,45,temporal,88,900,0.56768,0.504751624080504,0.4312003858642274,1.0
temporal-entropy-s45,entropy,False,45,temporal,89,910,0.56832,0.5051447220803038,0.4308077591476155,1.0
temporal-entropy-s45,entropy,False,45,temporal,90,920,0.5674,0.5043588700701198,0.4303323375721685,1.0
temporal-entropy-s45,entropy,False,45,temporal,91,930,0.56768,0.5044021308342448,0.4295495800332186,1.0
temporal-entropy-s45,entropy,False,45,temporal,92,940,0.56748,0.504278507590454,0.4296706046410827,1.0
temporal-entropy-s45,entropy,False,45,temporal,93,950,0.56792,0.5045479823464633,0.4293917159754912,1.0
temporal-entropy-s45,entropy,False,45,temporal,94,960,0.56796,0.5045826925165431,0.42941483716545426,1.0
temporal-entropy-s45,entropy,False,45,temporal,95,970,0.56744,0.504331170731939,0.4300608975345752,1.0
temporal-entropy-s45,entropy,False,45,temporal,96,980,0.56724,0.5040328008650187,0.42935413591157623,1.0
temporal-entropy-s45,entropy,False,45,temporal,97,990,0.56764,0.5042301197459916,0.42887326500875883,1.0
temporal-entropy-s45,entropy,False,45,temporal,98,1000,0.56708,0.5038939601846993,0.4292615188266971,1.0
temporal-entropy-s45,entropy,False,45,temporal,99,1010,0.5672,0.5037359707602445,0.4280834494961743,1.0
temporal-entropy-s45,entropy,False,45,temporal,100,1020,0.56724,0.503521042897282,0.42690918628268215,1.0
temporal-entropy-s45,entropy,False,45,temporal,101,1030,0.56748,0.5036793763111524,0.42680608430525296,1.0
temporal-entropy-s45,entropy,False,45,temporal,102,1040,0.56724,0.504282438898061,0.43053338884065123,1.0
